"pri_auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date","Name","Event ID","Legacy Id","Event Status","Partner","Engagement Activity Type","Venue Name","Street Address","City","State","Zip","NN2 Venue Market","NN2 Consortia Partner Target Market","Event Recap Type Id","Collaboration Partner(s)","Digital Recap | Digital Event Engagement","Digital Recap | # of Digital Event Attendees","Digital Recap | TWITTER","Digital Recap | # of Tweets","Digital Recap | Twitter Impressions","Digital Recap | Twitter Engagement","Digital Recap | FACEBOOK","Digital Recap | # of Facebook posts","Digital Recap | Facebook Reach","Digital Recap | Facebook Engagement","Digital Recap | INSTAGRAM","Digital Recap | # of Instagram posts","Digital Recap | Instagram Reach","Digital Recap | Instagram Impressions","Digital Recap | Instagram Engagement","Digital Recap | TWITTER CHAT","Digital Recap | # of Twitter Chat Attendees","Digital Recap | Twitter Chat Engagement","Digital Recap | FACEBOOK LIVE","Digital Recap | # of Facebook Live Attendees","Digital Recap | Facebook Live Engagement","Digital Recap | WhatsApp Reach","Digital Recap | LinkedIn Reach","Digital Recap | Blog Engagement","Digital Recap | Google Analytics Page Views","Digital Recap | Target/Primary Population","In-Person Recap | Est # of attendees","In-Person Recap | Est # of  Engagement","In-Person Recap | Reach of Tactic","In-Person Recap | Target/Primary Population","Hybrid Recap | Est # of attendees","Hybrid Recap | # of In-Person Attendees","Hybrid Recap | # of Virtual Attendees","Hybrid Recap | Est # of Engagement","Hybrid Recap | Target/Primary Population","Hybrid Recap | Most Resonating Messages","Non-Digital Non-Event Recap | Reach","Non-Digital Non-Event Recap | If printed, how many were distributed?","Admin Recap | Accomplishments","Hybrid Recap | Concerns","Admin Recap | Barriers to participation","Admin Recap | Concerns expressed","Admin Recap | Challenges","Admin Recap | Lessons Learned","Admin Recap | Governance Activities Summary","Admin Recap | Best-resonating message","Admin Recap | Other notes","Partners | Digital - CPGI","Partners | Digital - CEP","Partners | Digital - FQHC","Partners | Digital - DV","Partners | In-Person - CPGI","Partners | In-Person - CEP","Partners | In-Person - DV","Partners | In-Person - HPO","Partners | In-Person - FQHC","Partners | Hybrid - CPGI","Partners | Hybrid - CEP","Partners | Hybrid - DV","Partners | Hybrid - HPO","Partners | Hybrid - FQHC","Partners | NonDig NonEvent - CPGI","Partners | NonDig NonEvent - CEP","Partners | NonDig NonEvent - DV","Partners | NonDig NonEvent - HPO","Partners | NonDig NonEvent - FQHC","Legacy | Organization Name","Legacy Recap | Est # of attendees","Legacy Recap | Est # of Engagement 1","Legacy Recap | Est # of Engagement 2","Legacy Recap | Name of Organization","Legacy Recap | YOUTUBE","Legacy Recap | # of YouTube videos","Legacy Recap | YouTube Reach","Legacy Recap | YouTube Engagement","Legacy Recap | TWITTER","Legacy Recap | # of Tweets","Legacy Recap | Twitter Impressions","Legacy Recap | Twitter Engagement","Legacy Recap | FACEBOOK","Legacy Recap | # of Facebook posts","Legacy Recap | Facebook Reach","Legacy Recap | Facebook Engagement","Legacy Recap | INSTAGRAM","Legacy Recap | # of Instagram posts","Legacy Recap | Instagram Reach","Legacy Recap | Instagram Impressions","Legacy Recap | Instagram Engagement","Legacy Recap | Instagram Exp Audience Reach","Legacy Recap | Target/Primary Population","Legacy Recap | Accomplishments","Legacy Recap | Challenges","Legacy Recap | Lessons Learned","Legacy Recap | Best-resonating Messages","Legacy Recap | Governance Activities Summary","Legacy Recap | Concerns Expressed","Legacy Recap | Barriers to Participation","Legacy Recap | Tactics and strategies","Legacy Recap | Other Notes"
"04/14/2022","DREF/Thriving with Autism: Sharing a Parental and Administrator’s Perspective","19,681","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","P.O. Box 2642","Houston","TX","77252","Houston, TX / Target Market","Houston, TX","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/14/2022","Seven Star Academy, Inc","19,736","0","Scheduled","CPGI","Speaker Engagement Presentation"," HBCU Climate Change Conference (you must add id from venues_profiles for this to link)","555 Canal St","New Orleans","LA","70130","Louisiana Regional Market - New Orleans","New Orleans, LA","0","Deep South Center for Environmental Justice","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/14/2022","DREF/ Autism Awareness","19,685","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","P.O. Box 5569","New York","NY","10027","New York, NY / Target Market","New York, NY","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/15/2022","Seven Star Academy, Inc","19,737","0","Scheduled","CPGI","Speaker Engagement Presentation"," HBCU Climate Change Conference (you must add id from venues_profiles for this to link)","555 Canal St","New Orleans","LA","70130","Louisiana Regional Market - New Orleans","New Orleans, LA","0","Deep South Center for Environmental Justice","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/15/2022","Black Greek Letter Consortium /  Kappa Alpha Psi/Heart, We Have One","15,070","470,927","Cancelled","Digital Event CPGI","Webinar","East Coast Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","02118","Digital, Non-Event (social, digital advertising)","","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Kappa Alpha Psi Fraternity, Inc. (Kappa)","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/16/2022","Seven Star Academy, Inc","19,738","0","Scheduled","CPGI","Speaker Engagement Presentation"," HBCU Climate Change Conference (you must add id from venues_profiles for this to link)","555 Canal St","New Orleans","LA","70130","Louisiana Regional Market - New Orleans","New Orleans, LA","0","Deep South Center for Environmental Justice","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/18/2022","THEARI/Student Ambassador Event with RVU's APAMSA ","16,949","472,966","Cancelled","Digital Event CPGI","Webinar","Mountain Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","88264","Digital, Non-Event (social, digital advertising)","","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Central Colorado AHEC","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/18/2022","Black Greek Letter Consortium/ Kappa Alpha Psi Mental Health Webinar","19,712","0","Cancelled","CPGI","Webinar","Digital, Non-Event (social, digital advertising) EAST (you must add id from venues_profiles for this to link)","Digital, Non-Event (social, digital advertising) EAST","Atlanta","GA                                                                                                                                                                                                      ","","Digital, Non-Event (social, digital advertising)","","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/19/2022","DREF/ Autism Awareness Month Rap Session/ Tougaloo","20,052","0","Scheduled","CEP","Webinar","Digital Event (you must add id from venues_profiles for this to link)","500 W County Line Rd","Jackson","MS","39174","Mississippi","Mississippi","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/19/2022","DREF/ Autism Awareness Month St. Augustine Rap Session","19,639","0","Scheduled","CEP","Booth/Tabling","St. Augustine University (you must add id from venues_profiles for this to link)","1315 Oakwood Ave","Raleigh","NC","27610","North Carolina","North Carolina","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/20/2022","First Evangelist Housing CDC","19,741","0","Scheduled","CPGI","Booth/Tabling","First Evangelist Housing CDC (you must add id from venues_profiles for this to link)","2826 Martin Luther King Jr Blvd","New Orleans","LA","70113","Louisiana Regional Market - New Orleans","New Orleans, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/21/2022","DREF/Sharing the Facts about Autism","19,683","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","P.O. Box 52862","New Orleans","LA","70152","Louisiana Regional Market - New Orleans","New Orleans, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/21/2022","Asian Health Coalition (AWFH) - Social: Asian Professionals & Entrepreneurs","18,807","472,919","Scheduled","CEP","Webinar","East Coast Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","02118","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Asian Health Coalition","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/21/2022","Southern University at Shreveport/Jaguar Preview Day","19,705","0","Staffed","CPGI","Events","Southern University at Shreveport (you must add id from venues_profiles for this to link)","3050 Martin Luther King","Shreveport","LA                                                                                                                                                                                                      ","71107","Louisiana Regional Market - Shreveport","Shreveport, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/21/2022","Marshfield / Water Quality and Its Impact on Our Health","19,721","0","Scheduled","HPO","Digital Events","Facebook Live (you must add id from venues_profiles for this to link)","1000 N Oak Ave","Marshfield","WI","54449","Digital, Non-Event (social, digital advertising)","Wisconsin","0","Pyxis, American Public Health Association","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/21/2022","Golden Change/Jambalaya Radio Talk Show","18,035","472,191","Scheduled","Digital - ‘Louisiana’ Regional Campaign","Facebook LIVE","Central Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","60804","Digital, Non-Event (social, digital advertising)","","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/21/2022","FiftyForward/ All of Us Cafe- Madison Station","10,619","0","Scheduled","CEP","Booth/Tabling","FiftyForward Madison Station (you must add id from venues_profiles for this to link)","530 Madison Station Blvd","Nashville","TN","37115","Texas","","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/23/2022","Community Council: Family Fit Fest","12,497","472,868","Scheduled","In-Person Event CPGI","Community Event","Fair Park (you must add id from venues_profiles for this to link)","3809 Grand Ave, Dallas TX 75210","Dallas","TX                                                                                                                                                                                                      ","75210","Dallas, TX / Target Market","","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Community Council","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/24/2022","THEARI/Student Ambassador Event at Global Medical Outreach Health Fair Rocky Vista University","19,739","0","Cancelled","CPGI","Booth/Tabling","Cherry Creek Student Achievement Resource Center (you must add id from venues_profiles for this to link)","14188 E Briarwood Ave","Centennial","CO","80112","Colorado","Denver, CO","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/24/2022","DREF/Public Health Awareness: HIV in Women","19,688","0","Scheduled","CEP","Digital Events","Digital Event (you must add id from venues_profiles for this to link)","PO Box 3265","Shreveport","LA","71118","Louisiana Regional Market - Shreveport","Shreveport, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/25/2022","DREF/ Autism Awareness Month Rap Session/ Jackson State","20,050","0","Scheduled","CEP","Booth/Tabling","Madison Central  High School (you must add id from venues_profiles for this to link)","1417 Highland Colony Pkwy","Madison","MS","39110","Mississippi","Mississippi","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
