Date,Name,Event ID,Legacy Id,Event Status,Partner,Engagement Activity Type,Venue Name,Street Address,City,State,Zip,NN2 Venue Market,NN2 Consortia Partner Target Market,Event Recap Type Id,Collaboration Partner(s),Digital Recap | Digital Event Engagement,Digital Recap | # of Digital Event Attendees,Digital Recap | TWITTER,Digital Recap | # of Tweets,Digital Recap | Twitter Impressions,Digital Recap | Twitter Engagement,Digital Recap | FACEBOOK,Digital Recap | # of Facebook posts,Digital Recap | Facebook Reach,Digital Recap | Facebook Engagement,Digital Recap | INSTAGRAM,Digital Recap | # of Instagram posts,Digital Recap | Instagram Reach,Digital Recap | Instagram Impressions,Digital Recap | Instagram Engagement,Digital Recap | TWITTER CHAT,Digital Recap | # of Twitter Chat Attendees,Digital Recap | Twitter Chat Engagement,Digital Recap | FACEBOOK LIVE,Digital Recap | # of Facebook Live Attendees,Digital Recap | Facebook Live Engagement,Digital Recap | WhatsApp Reach,Digital Recap | LinkedIn Reach,Digital Recap | Blog Engagement,Digital Recap | Google Analytics Page Views,Digital Recap | Target/Primary Population,In-Person Recap | Est # of attendees,In-Person Recap | Est # of  Engagement,In-Person Recap | Reach of Tactic,In-Person Recap | Target/Primary Population,Hybrid Recap | Est # of attendees,Hybrid Recap | # of In-Person Attendees,Hybrid Recap | # of Virtual Attendees,Hybrid Recap | Est # of Engagement,Hybrid Recap | Target/Primary Population,Hybrid Recap | Most Resonating Messages,Non-Digital Non-Event Recap | Reach,"Non-Digital Non-Event Recap | If printed, how many were distributed?",Admin Recap | Accomplishments,Hybrid Recap | Concerns,Admin Recap | Barriers to participation,Admin Recap | Concerns expressed,Admin Recap | Challenges,Admin Recap | Lessons Learned,Admin Recap | Governance Activities Summary,Admin Recap | Best-resonating message,Admin Recap | Other notes,Partners | Digital - CPGI,Partners | Digital - CEP,Partners | Digital - FQHC,Partners | Digital - DV,Partners | In-Person - CPGI,Partners | In-Person - CEP,Partners | In-Person - DV,Partners | In-Person - HPO,Partners | In-Person - FQHC,Partners | Hybrid - CPGI,Partners | Hybrid - CEP,Partners | Hybrid - DV,Partners | Hybrid - HPO,Partners | Hybrid - FQHC,Partners | NonDig NonEvent - CPGI,Partners | NonDig NonEvent - CEP,Partners | NonDig NonEvent - DV,Partners | NonDig NonEvent - HPO,Partners | NonDig NonEvent - FQHC,Legacy | Organization Name,Legacy Recap | Est # of attendees,Legacy Recap | Est # of Engagement 1,Legacy Recap | Est # of Engagement 2,Legacy Recap | Name of Organization,Legacy Recap | YOUTUBE,Legacy Recap | # of YouTube videos,Legacy Recap | YouTube Reach,Legacy Recap | YouTube Engagement,Legacy Recap | TWITTER,Legacy Recap | # of Tweets,Legacy Recap | Twitter Impressions,Legacy Recap | Twitter Engagement,Legacy Recap | FACEBOOK,Legacy Recap | # of Facebook posts,Legacy Recap | Facebook Reach,Legacy Recap | Facebook Engagement,Legacy Recap | INSTAGRAM,Legacy Recap | # of Instagram posts,Legacy Recap | Instagram Reach,Legacy Recap | Instagram Impressions,Legacy Recap | Instagram Engagement,Legacy Recap | Instagram Exp Audience Reach,Legacy Recap | Target/Primary Population,Legacy Recap | Accomplishments,Legacy Recap | Challenges,Legacy Recap | Lessons Learned,Legacy Recap | Best-resonating Messages,Legacy Recap | Governance Activities Summary,Legacy Recap | Concerns Expressed,Legacy Recap | Barriers to Participation,Legacy Recap | Tactics and strategies,Legacy Recap | Other Notes,Digital Recap | CTA,Digital Recap | CTA Text 1,Digital Recap | CTA Text 2,Digital Recap | CTA Text 3,Digital Recap | CTA Text 4,Hybrid Recap | CTA,Hybrid Recap | CTA Text 1,Hybrid Recap | CTA Text 2,Hybrid Recap | CTA Text 3,Hybrid Recap | CTA Text 4,In-Person Recap | CTA,In-Person Recap | CTA Text 1,In-Person Recap | CTA Text 2,In-Person Recap | CTA Text 3,In-Person Recap | CTA Text 4,Non-Digital Non-Event Recap | CTA,Non-Digital Non-Event Recap | CTA Text 1,Non-Digital Non-Event Recap | CTA Text 2,Non-Digital Non-Event Recap | CTA Text 3,Non-Digital Non-Event Recap | CTA Text 4,Research Facing,TYPE,sum,Recap Type Submitted,#-Total Social Media Posts,#-Total Social Media Impressions,#-Total Social Media Engagement,#-Total Social Media Reach,#-Total Digital Attendees,#-Total Digital Engagement,#-Total Attendees,#-Total Engagement,#-Total Reach,#-Total Page Views,#-Total Material Distributed,Target Population,Partners Recapped,CTA,CTA Text,Accomplishments,Challenges,Lessons Learned,Barriers to Participation,Best-resonating message,Concerns expressed,Other notes,Governance Activities Summary
2022-05-20,GHS Winona Tabling,20860,,Recapped,HPO,Booth/Tabling,GHS Winona,1122 W Hwy 61,Grand Marais,MN,55604,Minnesota ,Wisconsin,2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,1,1,0,"Older Adults, Rural",0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,"All of Us, Wisconsin",,,,,,,,,,,,All of Us Wisconsin,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Vanity URL,,,,,,,,,,No,IN-PERSON,2,In-Person,0,0,0,0,0,0,1,1,0,0,0,"Older Adults, Rural","All of Us, Wisconsin",Vanity URL,,,,,,,,,
2022-05-21,Asian Health Coalition (AWFH) - Boston Little Saigon AAPI Awareness Month,20486,,Finished,CEP,Events,Fields Corner Branch Boston Public Library,1520 Dorchester Ave,Boston,MA,02122,"Boston, MA / Target Market","Boston, MA",2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,30,30,30,Asian,0,0,0,0,,,0,0,,,,,,,,,,,,,,,Asian Health Coalition,,,,,,,,,,,,,,Asian Health Coalition,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Scan QR Code,,,,,,,,,,No,IN-PERSON,90,In-Person,0,0,0,0,0,0,30,30,30,0,0,Asian,Asian Health Coalition,Scan QR Code,,,,,,,,,
2022-05-21,Asian Health Coalition (LTSC ) - South Pasadena - Asian American Heritage Month,20485,,Finished,CEP,Events,Garfield Park,1000 Park Ave,South Pasadena,CA,91030,California,Not a target market,2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,300,150,150,"Asian, Income - High, Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S), Older Adults",0,0,0,0,,,0,0,,,,,,,,,,,,,,,Asian Health Coalition,,,,,,,,,,,,,,Asian Health Coalition,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Hashtag,,#joinallofus,,,,,,,,No,IN-PERSON,600,In-Person,0,0,0,0,0,0,300,150,150,0,0,"Asian, Income - High, Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S), Older Adults",Asian Health Coalition,Hashtag,#joinallofus,,,,,,,,
2022-05-22,JSMW - All of Us Tabling at AAPI Heritage Month Health Fair,20091,,Finished,CPGI,Booth/Tabling,Marian Fryer Town Plaza,2424 Reedie Dr,Wheaton-Glenmont,MD,20902,Maryland,DC/MD/VA,2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,100,25,42,"Asian, Middle Eastern or North African (MENA), Native Hawaiian or Other Pacific Islander (NHPI)",0,0,0,0,,,0,0,,,,,,,,,,,,,,Jain Society of Metropolitan Washington,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"Vanity URL, Scan QR Code, Download App",There was a person that inquire about volunteer opportunities in the area.,,,,,,,,,No,IN-PERSON,167,In-Person,0,0,0,0,0,0,100,25,42,0,0,"Asian, Middle Eastern or North African (MENA), Native Hawaiian or Other Pacific Islander (NHPI)",Jain Society of Metropolitan Washington,"Vanity URL, Scan QR Code, Download App",There was a person that inquire about volunteer opportunities in the area.,,,,,,,,
2022-05-22,Southern University at New Orleans/Housing Community,13303,471096.0,Finished,CPGI,Events,Southern University at New Orleans (Housing Community),6801 Press Dr,New Orleans,LA,70126,Louisiana Regional Market - New Orleans,"New Orleans, LA",2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,65,41,0,"Black, African or African American, Income - High, Income - Middle, Income - Low, Older Adults, Sexual and Gender Minorities (LGBTQ)",0,0,0,0,,,0,0,,,,,,,,,,,,,,Southern University at New Orleans,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,IN-PERSON,106,In-Person,0,0,0,0,0,0,65,41,0,0,0,"Black, African or African American, Income - High, Income - Middle, Income - Low, Older Adults, Sexual and Gender Minorities (LGBTQ)",Southern University at New Orleans,,,,,,,,,,
2022-05-22,Asian Health Coalition (KCSC) - AANHPI Heritage Month Celebration hosted by the Asian American Health Initiative,20977,,Finished,CEP,Booth/Tabling,Marian Fryer Town Plaza,2424 Reedie Dr,Wheaton-Glenmont,MD,20902,Maryland,Not a target market,2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,250,200,250,"Asian, Income - Middle, Income - Low",0,0,0,0,,,0,0,,,,,,,,,,,,,,,Asian Health Coalition,,,,,,,,,,,,,,Asian Health Coalition,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Scan QR Code,,,,,,,,,,No,IN-PERSON,700,In-Person,0,0,0,0,0,0,250,200,250,0,0,"Asian, Income - Middle, Income - Low",Asian Health Coalition,Scan QR Code,,,,,,,,,
2022-05-23,Asian Health Coalition (WH) - HIV/AIDS Early Intervention Services in Kaneohe 5/23,20479,,Finished,CEP,Workshops,ATS Salvation Army,3624 Waokanaka St,Honolulu,HI,96817,Hawaii,Not a target market,2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,37,37,37,"Black, African or African American, Asian, White/Caucasian",0,0,0,0,,,0,0,,,,,,,,,,,,,,,Asian Health Coalition,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Scan QR Code,,,,,,,,,,No,IN-PERSON,111,In-Person,0,0,0,0,0,0,37,37,37,0,0,"Black, African or African American, Asian, White/Caucasian",Asian Health Coalition,Scan QR Code,,,,,,,,,
2022-05-24,Southern University at Shreveport/Bright Star Baptist Church,19970,,Finished,CPGI,Events,Bright Star Baptist Church,3330 Meriwether Rd,Shreveport,LA,71108,Louisiana Regional Market - Shreveport,"Shreveport, LA",2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,30,30,30,"Black, African or African American, Older Adults",0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Scan QR Code,,,,,,,,,,No,IN-PERSON,90,In-Person,0,0,0,0,0,0,30,30,30,0,0,"Black, African or African American, Older Adults",,Scan QR Code,,,,,,,,,
2022-05-25,YMCA of the Capital Area-Wellness Wednesday,20036,,Finished,CPGI,Booth/Tabling,ExxonMobile YMCA   ,7717 Howell Blvd,Baton Rouge,LA,70807,Louisiana Regional Market - Baton Rouge,"Baton Rouge, LA",2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,50,20,20,"Black, African or African American, Income - Middle, Income - Low, Older Adults",0,0,0,0,,,0,0,,,,,,,,,,,,,,YMCA of the Capital Area,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Vanity URL,allofus.com/batonrouge,,,,,,,,,No,IN-PERSON,90,In-Person,0,0,0,0,0,0,50,20,20,0,0,"Black, African or African American, Income - Middle, Income - Low, Older Adults",YMCA of the Capital Area,Vanity URL,allofus.com/batonrouge,,,,,,,,
2022-05-25,Southern University Ag Center/SPRING into Nutrition,20133,,Finished,CPGI,Events,SARDI location (St. Landry),1209 Diesi St,Opelousas,LA,70570,Louisiana Regional Market - Baton Rouge,"Baton Rouge, LA",2,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,15,15,0,"Black, African or African American, Income - High, Income - Middle, Income - Low, Older Adults, Rural",0,0,0,0,,,0,0,,,,,,,,,,,,,,Southern University Agricultural Research & Extension Center,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Bitly,,,www.joinallofus.org/togetherbatonrouge,,,,,,,No,IN-PERSON,30,In-Person,0,0,0,0,0,0,15,15,0,0,0,"Black, African or African American, Income - High, Income - Middle, Income - Low, Older Adults, Rural",Southern University Agricultural Research & Extension Center,Bitly,www.joinallofus.org/togetherbatonrouge,,,,,,,,
2022-05-25,Asian Health Coalition (WH) - HIV/AIDS Early Intervention Services in Kaneohe 5/25,20481,,Finished,CEP,Workshops,Po'ailani Residential,45-567 Pahia Rd,Kaneohe,HI,96744,Hawaii,Not a target market,2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,13,13,13,"Black, African or African American, Asian, White/Caucasian",0,0,0,0,,,0,0,,,,,,,,,,,,,,,Asian Health Coalition,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Scan QR Code,,,,,,,,,,No,IN-PERSON,39,In-Person,0,0,0,0,0,0,13,13,13,0,0,"Black, African or African American, Asian, White/Caucasian",Asian Health Coalition,Scan QR Code,,,,,,,,,
2022-05-25,NAHH / Feria de Salud (Health Fair),20523,,Recapped,CEP,Booth/Tabling,Residencial Manuel A. Pérez,93 Calle Dr. Rafael López Sicardo,San Juan,PR,00923,Puerto Rico,Not a target market,2,"UPR-MSC Schools of Nursing & Pharmacy, 
Farmacia Yarimar (private pharmacy)
PR Dept de Salud / de Vivienda (PR Dept of Health / Housing)",0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,200,0,"Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S)",0,0,0,0,,,0,0,,,,,,,,,,,,,,,National Alliance for Hispanic Health (NAHH),,,,,,,,,,,,,,National Alliance for Hispanic Health,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,IN-PERSON,200,In-Person,0,0,0,0,0,0,0,200,0,0,0,"Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S)",National Alliance for Hispanic Health (NAHH),,,,,,,,,,
2022-05-28,NAHH / Community Event with ENLACE,20551,,Recapped,CEP,Booth/Tabling,ENLACE,2759 S Harding Ave,Chicago,IL,60623,Illinois,"Chicago, IL",2,ENLACE Chiacgo,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,33,0,"Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S)",0,0,0,0,,,0,0,,,,,,,,,,,,,,,National Alliance for Hispanic Health (NAHH),,,,,,,,,,,,,,National Alliance for Hispanic Health,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,IN-PERSON,33,In-Person,0,0,0,0,0,0,0,33,0,0,0,"Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S)",National Alliance for Hispanic Health (NAHH),,,,,,,,,,
2022-05-31,Southern University at New Orleans/ All of Us: Discussion about Healthcare Disparities - NCBW 100 Black Women,15706,471101.0,Finished,CPGI,Events,Southern University at New Orleans,6400 Press Drive,New Orleans,LA                                                                                                                                                                                                      ,70126,Louisiana Regional Market - New Orleans,"New Orleans, LA",2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,22,22,0,"Black, African or African American, Older Adults",0,0,0,0,,,0,0,,,,,,,,,,,,,,Southern University at New Orleans,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Scan QR Code,,,,,,,,,,No,IN-PERSON,44,In-Person,0,0,0,0,0,0,22,22,0,0,0,"Black, African or African American, Older Adults",Southern University at New Orleans,Scan QR Code,,,,,,,,,
2022-05-31,AAPA / PA Student Symposium on Genetics and Precision Medicine,13893,470835.0,Finished,CPGI,Events,Indianapolis Convention Center,100 S Capitol Ave,Indianapolis,IN                                                                                                                                                                                                      ,46225,Indiana,North Carolina,2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,65,0,65,,0,0,0,0,,,0,0,,,,,,,,,,,,,,American Academy of Physician Assistants (AAPA),,,,,,,,,,,,,,,American Academy of Physician Assistants,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"Vanity URL, Scan QR Code",https://go.joinallofus.org,,,,,,,,,No,IN-PERSON,130,In-Person,0,0,0,0,0,0,65,0,65,0,0,,American Academy of Physician Assistants (AAPA),"Vanity URL, Scan QR Code",https://go.joinallofus.org,,,,,,,,
2022-06-01,AAPA / Meter Board Sign at AAPA 2022 Conference,20144,,Finished,CPGI,Modular Exhibit Panels,Indianapolis Convention Center,100 S Capitol Ave,Indianapolis,IN                                                                                                                                                                                                      ,46225,Indiana,Not a target market,2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,3000,0,0,Other,0,0,0,0,,,0,0,,,,,,,,,,,,,,American Academy of Physician Assistants (AAPA),,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"Vanity URL, Scan QR Code",joinallofus.org/together; researchallofus.org,,,,,,,,,No,IN-PERSON,3000,In-Person,0,0,0,0,0,0,3000,0,0,0,0,Other,American Academy of Physician Assistants (AAPA),"Vanity URL, Scan QR Code",joinallofus.org/together; researchallofus.org,,,,,,,,
2022-06-02,Southern University at Shreveport/Men's Health Discussion Forum,20340,,Finished,CPGI,Events,Southern University at Shreveport,3050 Martin Luther King,Shreveport,LA                                                                                                                                                                                                      ,71107,Louisiana Regional Market - Shreveport,"Shreveport, LA",2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,35,35,35,,0,0,0,0,,,0,0,,,,,,,,,,,,,,Southern University at Shreveport,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Scan QR Code,,,,,,,,,,No,IN-PERSON,105,In-Person,0,0,0,0,0,0,35,35,35,0,0,,Southern University at Shreveport,Scan QR Code,,,,,,,,,
2022-06-04,Southern University Ag Center/Opelousas Health Fair,13815,471055.0,Finished,CPGI,Events,Sustainable Agriculture & Rural Development Institute (SARDI) ,1209 Diesi St,Opelousas,LA,70570,Louisiana Regional Market - Baton Rouge,"Baton Rouge, LA",2,Sustainable Agriculture & Rural Development Institute (SARDI),0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,60,50,0,"Black, African or African American, Income - Middle, Income - Low, Older Adults, Rural, White/Caucasian",0,0,0,0,,,0,0,,,,,,,,,,,,,,Southern University Agricultural Research & Extension Center,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Vanity URL,www.joinallofus.org/togetherBatonRouge,,,,,,,,,No,IN-PERSON,110,In-Person,0,0,0,0,0,0,60,50,0,0,0,"Black, African or African American, Income - Middle, Income - Low, Older Adults, Rural, White/Caucasian",Southern University Agricultural Research & Extension Center,Vanity URL,www.joinallofus.org/togetherBatonRouge,,,,,,,,
2022-06-04,Texas AHEC East - Waco Region / Healthy Families Expo 2022,18405,472491.0,Finished,CPGI,Events,Waco Family Medicine,1600 Providence Dr,Waco,TX,76707,"Dallas, TX / Target Market","Dallas, TX",2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,500,200,500,"Black, African or African American, Income - Low, Hispanic, Latino or Spanish (H/L/S)",0,0,0,0,,,0,0,,,,,,,,,,,,,,Waco (Eastern Texas) Area Health Education Center (AHEC),,,,,,,,,,,,,,,Texas AHEC East - Waco Region,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Vanity URL,joinallofus.org/togetherdallas,,,,,,,,,No,IN-PERSON,1200,In-Person,0,0,0,0,0,0,500,200,500,0,0,"Black, African or African American, Income - Low, Hispanic, Latino or Spanish (H/L/S)",Waco (Eastern Texas) Area Health Education Center (AHEC),Vanity URL,joinallofus.org/togetherdallas,,,,,,,,
2022-06-04,NAHH / Apex Festival Latino ,20700,,Recapped,CPGI,Booth/Tabling,Halle Cultural Arts Center,237 N Salem St,Apex,NC,27502,North Carolina,Not a target market,2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,80,0,"Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S)",0,0,0,0,,,0,0,,,,,,,,,,,,,,,National Alliance for Hispanic Health (NAHH),,,,,,,,,,,,,,National Alliance for Hispanic Health,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,IN-PERSON,80,In-Person,0,0,0,0,0,0,0,80,0,0,0,"Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S)",National Alliance for Hispanic Health (NAHH),,,,,,,,,,
2022-06-04,"Southern University at Shreveport/Healthy Living & Don't Smoke Presentation at the Bee Happy, Bee Fit Day 2022",20371,,Finished,CPGI,Events,Greenwood Acres Full Gospel Baptist Church,7480 Greenwood Rd,Shreveport,LA,71119,Louisiana Regional Market - Shreveport,"Shreveport, LA",2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,200,60,60,"Black, African or African American",0,0,0,0,,,0,0,,,,,,,,,,,,,,Southern University at Shreveport,,,,,,,,,,,,,,,Southern University at Shreveport,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Scan QR Code,,,,,,,,,,No,IN-PERSON,320,In-Person,0,0,0,0,0,0,200,60,60,0,0,"Black, African or African American",Southern University at Shreveport,Scan QR Code,,,,,,,,,
2022-06-04,CenterLink Cycle 3/June MKE Pride/Milwaukee LGBT Community Center,20650,,Finished,CPGI,Booth/Tabling,Milwaukee Lesbian-Gay-Bisexual-Transgender Community Center,315 West Court Street,Milwaukee,WI                                                                                                                                                                                                      ,53212,Wisconsin ,Wisconsin,2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,200,100,100,"Black, African or African American, American Indian or Alaska Native, Asian, Income - High, Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S), Native Hawaiian or Other Pacific Islander (NHPI), Sexual and Gender Minorities (LGBTQ), White/Caucasian",0,0,0,0,,,0,0,,,,,,,,,,,,,,MKE/ Wisconsin,,,,,,,,,,,,,,,"CenterLink, Inc",0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Vanity URL,/Together,,,,,,,,,No,IN-PERSON,400,In-Person,0,0,0,0,0,0,200,100,100,0,0,"Black, African or African American, American Indian or Alaska Native, Asian, Income - High, Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S), Native Hawaiian or Other Pacific Islander (NHPI), Sexual and Gender Minorities (LGBTQ), White/Caucasian",MKE/ Wisconsin,Vanity URL,/Together,,,,,,,,
2022-06-06,NAHH / outreach event at Las Moradas Senior Center,20716,,Recapped,CEP,Booth/Tabling,Las Moradas Senior Centers ,1307 N California Ave,Chicago,IL,60622,Illinois,"Chicago, IL",2,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,37,0,"Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S)",0,0,0,0,,,0,0,,,,,,,,,,,,,,,National Alliance for Hispanic Health (NAHH),,,,,,,,,,,,,,National Alliance for Hispanic Health,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,IN-PERSON,37,In-Person,0,0,0,0,0,0,0,37,0,0,0,"Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S)",National Alliance for Hispanic Health (NAHH),,,,,,,,,,
2022-06-07,Dillard University Community Relations HPO Planning meeting,20426,,Finished,CPGI,Workshops,Dillard University Community Resource Center,3301 Annette St,New Orleans,LA,70122,Louisiana ,"New Orleans, LA",2,"LSU Health and Science Center, Tulane University, Golden Changes",0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,9,9,9,"Black, African or African American, Hispanic, Latino or Spanish (H/L/S)",0,0,0,0,,,0,0,,,,,,,,,,,,,,Dillard University,,,,,,,,,,,,,,,Dillard University,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Download App,,,,,,,,,,No,IN-PERSON,27,In-Person,0,0,0,0,0,0,9,9,9,0,0,"Black, African or African American, Hispanic, Latino or Spanish (H/L/S)",Dillard University,Download App,,,,,,,,,
2022-06-08,NHMA/DMV Provider Roundtable,20456,,Finished,CPGI,Events,National Hispanic Medical Association,1920 L St NW,Washington,DC,20036,District of Columbia,DC/MD/VA,2,AACN,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,12,12,0,"Black, African or African American, Asian, Hispanic, Latino or Spanish (H/L/S), White/Caucasian",0,0,0,0,,,0,0,,,,,,,,,,,,,,National Hispanic Medical Association (NHMA),,,,,,,,,,,,,,,National Hispanic Medical Association (NHMA),0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,IN-PERSON,24,In-Person,0,0,0,0,0,0,12,12,0,0,0,"Black, African or African American, Asian, Hispanic, Latino or Spanish (H/L/S), White/Caucasian",National Hispanic Medical Association (NHMA),,,,,,,,,,
2022-06-08,Dillard University Community Relations Residential planning meeting,20425,,Finished,CPGI,Workshops,Dillard University Community Resource Center,3301 Annette St,New Orleans,LA,70122,Louisiana ,"New Orleans, LA",2,Urban Strategies,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,,17,17,17,"Black, African or African American",0,0,0,0,,,0,0,,,,,,,,,,,,,,Dillard University,,,,,,,,,,,,,,,Dillard University,0,0,0,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Scan QR Code,,,,,,,,,,No,IN-PERSON,51,In-Person,0,0,0,0,0,0,17,17,17,0,0,"Black, African or African American",Dillard University,Scan QR Code,,,,,,,,,
